node:ID|name|:LABEL
04349faa9a009dfde9356069fdcd0220e9e924580594f12fa9b7a746c1fa93a5|原发性高血压|西医诊断
a02aea21cd57f10d5d8d7e36fa1cb8c74e89ec4780529d7bfe00f445070fc799|草决明|草药
e42bbf8d03f2393a153e8effad520de2cda23fc3a64b4d89f869f3ea6a0016b0|蒺藜|草药
cabf34753cd68d27c873efbdeb8b8b8bd1c9aa1570d8cf95c5cb726b9355fe7c|秦皮|草药
36e177145c0eeebafb80308c036bcb55eefc7844420af9aee7c17322afa492a0|陈皮|草药
c90028d18be9f62f76df5193e5f99391ba492d06e8d681fa5ed47574f5b72810|夏枯草|草药
3e9a043667a801d7b9acff90440bb21fa3a40d468a020577bdf2f359f5c87c35|麦芽|草药
89fb130e672a10a3dd65328ed5ffb73b56d811e54dbaea76431727296f0b9b66|茵陈|草药
ea4391c9d7bf8a0fd90892be73b83a14463c5ecba14142472a07a837196619ad|34841,3449,1916,_hyswyyqlygthxqyfzlxj|方剂
2bbf2e75cce737be7fb5117fb948693222223494833c60c1c4291efa1bfbe0d4|胖色淡红舌边有瘀斑|舌质
20a006fd50a280c180ee14a6ebf522c8d912a8659335dceb3b518445677bb8a4|细脉代脉脉搏次分|脉象
41087c272e469e25231977986ffb58879e09a7a7ede29eafa03c026ca5dc2a2e|冠心病心律失常型二度房室传导阻滞|西医诊断
4876226a09a2149a5aaa00723c57c5738e5063f8d79fc2d82641ab021a626be3|白芍药（酒炒）|草药
f9c9f3ec4aff41df0d33bff63dbf65e9719e0d810412b7272bdf6aaa89deb3a1|丹参|草药
e4ad40e3e4b4c922f7482a6086f86d406d783250a8f069cf28d2a0a5bc173e68|三七|草药
18a4a1024220499fb52916bd70aeffbaa87163159321897f2e3579b4daf041fa|22676,_hyszyqylxzxfzlxz|方剂
1ff578b74965e9da5867e4cae70378bbf0ca72bf5f3c8e4dd153f524c05db8cb|色赤干焦|舌质
389559e532b6eddd3a90e4a9b3bd0434e60146eec97fc13d7812e8b6375f5825|沉脉数脉细脉弦脉|脉象
d28ed368ec05fcf4451844c5799aa99b9d3c4d8f91eeaaca5a71baf067c4ece8|血小板减少性紫癜|西医诊断
0461d112daa32217be81da6c45bed64ba76fdcd5b21a8c08a9fe4156e0a61ecc|广角（先煎）|草药
5fac36c157ac709d176f358b16fe78026e43669324b5d6bcd5f6cb133230941a|牡丹皮|草药
b12552015dd4b9936e3f777b0281e2a5dd892932594dc209f9dba11d90594366|藕节|草药
20a0c97f1343d440c488d78abf089056e94f8cc4d05d865a835036c8a70eaf8c|31268,7786,_hyswjjfyyqyfzlks|方剂
dd05a455a629d14c87a9980b6b1bbcf7113da030bd982ea553fea7891a63f9d0|咳嗽|疾病
b26fbe6ced56830ca5a109928ff78e34d50a9ac48e9d0c97b86910d8e0a4be8d|舌体干绛|舌质
e86940dff59664815999afaf3e8ce9aa39639ea374143edd02ff147abf3d405e|数脉细脉弦脉时时歇止|脉象
ce2f38bd5929da56478b780b2d7773ded32fc6ab4a3075882a53c73e4d8e1ec2|大叶性肺炎|西医诊断
5b811247ddd8756ed6abe70b49abd1f953c833a0ba9250ee2305cce00aebbca8|胡麻|草药
4627a8cd568182747701e7cf601f8d7813ce3709a1df0ec6fe160f33a41044fd|珍珠壳|草药
b5fb7b0650ab2cc1f7f5dbb13797f8e6a72c0b9c216e4263ad0d8007503f8b41|苦杏仁|草药
ddeb66101c99d674832807578806314543da74c0ab9a8562973f75044618b984|10016,52291,_hysglrryqyyfzlwt|方剂
dd17fc51087b9551b7e6c54cb1149e603169d0b844336847296f26dbf715ffd4|胃痛|疾病
bcd1d64e2b8b7d0f8f8b2d82998c9aca99e9eb6e640971ea07ffff55d939066c|淡红不华|舌质
9f358bea362feeca1818a944c42f6e3c750fece79d05fb6a31c065768d2264b4|薄白而干|舌苔
7d5ef13e92b030f637384624aed72514db082b5d4c7d6d8faad2fba181bf9ef6|濡脉数脉细脉濡细略数|脉象
5ee2129cd75fdd9ffef3c19621dc0b151b3f63ed23d0e201fa50c17e545914d5|慢性萎缩性胃炎|西医诊断
241496bfc2c49ca73a29fbcce2a1a2770b3e91c3f8ba668872365e8b738c7a89|百合|草药
714304a5fe9d6555d5696b96a8bd4527872c88d7c09710376357a24febc95eae|山药|草药
e6be25002f5052a30019beb5212298724bbf3427c412d9d05280ec4c35a1d822|玉竹|草药
0e1ad978a027c288418c2edea4b03e757ff5462cf1346a3d1b7c9600a17c304d|乌药|草药
2fb8dbb4fb824c5bd4c4b0267182401367e0ca95be38724fd2e8101904efbd06|。新开河参（切片）|草药
be903c3983a7059359f3d170f712ae993f92ba15c1df7cd6426ce98335a4fe06|三七（切片）|草药
23ef97c4633bf3800c63268673bcaeb82d47bb3bc46e0dd42dd70b83d3cff7c5|37618,半夏泻心汤、旋复代赭汤_hyskxtjhwjnzypgfzlwwt|方剂
1125186bdb724c347cd5c8f728389f921aa7b7ad5d643aaada31e769ffeb492f|胃脘痛|疾病
02a73b1599a4eecc6e1a0e4c5d296a22deb3d90609a90825156510b2ec131bba|黄腻根部厚浊|舌苔
898d14542689b6563c088e619f286a84715afd650cdd0956d5620aa0c8a614e0|弦脉略弦|脉象
df09903eac225c16ae24ccc9f6c6216bfc0c4b7ac4e8dad4a1f00044609fac9d|反流性胃炎胆汁返流性胃炎|西医诊断
f43442e3c6b337bcb776415f2ae3ca61275f1879fbc8c7e2fee93748f7f6e061|代赭石|草药
f35474dc9b20e70ed44a043f527c6bbb08898a1e392a457f8060d69a1ac31abf|紫苏梗|草药
7d7777e08fac7aaaa78b810d5bd49c76aea23ebc8d81ca435a7cc1d967957514|木蝴蝶|草药
bd80d092d6c56ec91794141e32daa0d5a1e4dfc6bd84a40cd004b30ff8c8db7f|香附|草药
090f1d27b9019fac6f20865c6fc27ecd26b2a8334389b446aae6721534977e61|7786,_hysyyqyfhwjnfzlen|方剂
ff132e821d3c00c7e0f14c1d65ca2c80241d8ace0f1c6cf3d345b939e6681309|呃逆|疾病
0cd1693995f023ca647450026cb73a1cc8c2203b08a6d41ca98a4d2d01db3e1a|薄黄而干|舌苔
3088b04354a70804079ab3eb685de5ec0c77982427acb47c3529aff5c0cc55c2|革脉数脉大脉脉大数而劲左坚似革|脉象
727dcb27628893e15c553ef9732e61a5a35e595150cfbdb5f5b2f5cb57eca337|无泌尿系统感染|西医诊断
b32aa519c0d8628d3737919d7cc0f4fb39f0ec4e4b7f181de87ada5fbb77b285|苏梗|草药
7467f16ec444c689fd36d372168663c7bd3dc99df3327d59a502994564197e9b|竹茹|草药
040c7f526033c3fe3e1a26493b82122fe2c0441252b0f92f76140d6be01bebf4|26737,_hysssfhbpyfctzkfzlks|方剂
6596e9601c3ab4cec4aa17bfdfb2ba1d0c0f17fa4a8778e1d53cae395e6e7215|质红|舌质
674d786037fc6e8366c822334bc7af4df7fd652e5d64cc843067d1f5d6aed424|苔白不燥舌心略厚|舌苔
bb65160e15d90fe0ac49602c3ce21ae182b795d108824181a07d77add13c2fe7|数脉细脉弦脉右寸略浮|脉象
3400a733806e5397a2d5eb5b270b43a00844df171c59b16e44745532255e06c8|麻黄|草药
0bcc09b8e6084408bd2889856863a088bc527573040f5d3afe68fad409dc750b|5914,_hyswzqhjphshxhyfzlwt|方剂
6b720cf6686d38e04d1e9e065b7ca05cc96e4ca0223d641402ddf2df5a8f70c3|暗红不华|舌质
b20379ae77bc75ff65a5b210b11f57bea15193e72f3a47ac27485423a99fcbf9|白腻根部苔厚|舌苔
6cd9d49c8f3695f8c57a6b28965409a7ff7f519cbe086fc48c39e587e2f039a4|涩脉弦脉|脉象
b8529e5a2054315d62533a134b594acad8c761c453a6d322ed36288c00591746|慢性浅表性胃炎|西医诊断
c00e8b9590eeb4224e352cb1b990161c8ff1744171554c2eeacd4d27e2b74a23|炮姜|草药
86ecc7d979d9077bbf805949a6e6a67b7274cc86bff2c81ae91ade91634fb70e|麦芽（炒）|草药
1f8f268f1f54bfc6f1b7723ada49eae9ec830802251d7c087bb734bc18265352|春砂仁|草药
5735b4f17d2882c10bb9dcfccc26f8a0839562f314a783426aefa331578b01aa|木香（后下）|草药
5b50af8433b9e6cc2bd70e782003675e010459b1e218ae1cb057de52ee4c939c|37274,17843,18727,_hysqrhssglpfzlxx|方剂
16ecd3c6e0c32d5f757553153d2e188d6dd181cdf7579d755ffdcbf30d7b4801|黄腻|舌苔
dc01443256a72b3f6bde5c874adbde2eb0d5374e26aedc146979f21dd0783aed|数脉滑脉弦脉弦滑略数|脉象
33d86f2bf067c15ef482dc739093a0615149883a5121b129ee82e0dd4302c8ae|结肠炎非特异性结肠炎|西医诊断
b6f1af2980d0bc4555d221604a7776ad90c795a7cb8bc5241f0e880e4628c100|枳实|草药
11d4d218a9965867732e8d127b0f2c936cc9bd5bb8cb36f0c963419a3e621d91|白头翁|草药
e9c3049713c7d7b5a4ca7be09d0eb5f349a63ae29efe8475f8bda1c61c44e53d|黄柏|草药
34cbfc7cc665e55a2a2ef1a5fda6c19742cb1b41c098af850a969929becf0a4b|山栀子（炒焦）|草药
dc999a4775b0580a6f01d5430967e7a8507a6d77b6534abcd9031f7d406078cb|神曲|草药
c5736e278fdbe3883d4e73d38b22ddc384664a7955179dfc0e46be3dce6150c6|木棉花|草药
b4a9f396da9f65063c97c7ba3a6a1e75b7f3d9596f2b369a15cbf5b33f4e1be2|17843,18727,33882,_hyssglpfzlxx|方剂
c28b9e6be02689dcc6145ce1e2b71e31b07a00e84c4af137fae385549618f6dc|薄黄|舌苔
2194e5d1efd6ab5199553aa59af295b5846ba7ba8351d7841f4d62e1ff0c6359|数脉弦脉弦滞略数|脉象
3ff63fa2b8f014e25c681ed293467a102dd6e32c30f17525135a984f6ced438b|肠炎局限性肠炎|西医诊断
fe26ee785a531276165f88a05c65d662bae0c4e503f495c09c58f32ec472ab2c|薏苡仁|草药
80b8cf78f3df17d77eb1ca9f3325bc203523ce277ae09438f1168838c9b63cc9|败酱草|草药
4438f996acd6343d96dd31acdb2addb150361973fe72eddda3afc550cc19e673|7489,21945,22452,_hysddxgrtsfxlhwjnfzlks|方剂
4059ee6f0305a310b2dde0f530fb8ae269759e839b50e83a8512cc108e351727|老敛干绛|舌质
72279fd40b302d075b57d2cfdfb35cdb30da939666739382245900d273025031|黄滑腻浊|舌苔
9256be69bbddc64714355d2901b3a186e429cce4c8b958e00e0bb762098150fb|浮脉数脉滑脉脉数时止寸关浮滑|脉象
4e86c4ae627cbf479edb3a8985381891e47e630393ff840528bacec2f691039d|全瓜蒌|草药
a3867539931e415c57f20833a38ec6d10317dfd764901256c78a0874a8695c43|苇茎|草药
7554d47689cae579b5b580a74681d5048c02fc69aaa8879dff60a47a9bff9c7a|枳壳|草药
20950394c1d4d74db2545802527f45f0ae2dcc009ca022f2d47551bcf2ff67b4|4253,8318,_hyswzpgzxfzlxx|方剂
89f9909deb4a8c73a60e41ca2c3ea8aae41c0aa4233c6f4f1a7d76f37a438c62|苔薄黄滑|舌苔
4f6dc2349b0071c07de253ab8cb0ae5b87621de7c8eb5a9e4c8ceaa0060d46e0|沉脉弱脉涩脉沉弱涩|脉象
d4b1cfafe7d19a0578c9d84cc270d2a13091821593d2baf81e1e9669f72d9712|无克隆病肠道狭窄期|西医诊断
cbc531a317daae4ac5afcf316b9dbb98544f6b9e05542f4bd3c9d385390fdabc|细辛|草药
075c1967487855379b6e2da2bafad60305fba6e4ed26a3646c2f4687f8e67317|乌梅|草药
201cc63b5bf006ba92c1f9df16c4a7a622eb74f99c4c2090b835a254a57e04e8|吴茱萸|草药
93d37f1125d384b13f19e8d583ca07f46488c6962f4e5814b147361d6d8c41e7|28049,21385,沉香百消曲_hyszxlxxsfzlgz|方剂
4a4ef2ea725f3373d3126bd15182e95b02a5d8129ca6b470bea7b122c0400084|鼓胀|疾病
17db567b65d56bf3b813a8240545f54c5541093677be86535513e58970821440|暗红边瘀紫|舌质
d1bfbc546b97aad56b25e1873fe73335f276bd2c4f7c4d6050e5f3029d9cfa65|黄燥|舌苔
b682f914e036d4047d8b9a502c616f5792d94b56bd0ea7cb912bf9122289752b|数脉滑脉大脉|脉象
5cb2e72dda334aac512ca72eeed36c1b92b4367cc67a2926c294bdcb74449510|肝硬化并腹水|西医诊断
33fdb4ba12728062cd1c0b6c1dd5ba6c12d8349359c7a5647d645aed2da2171e|山栀子|草药
e6da54c15e932df5722da029f22c5ed7609837968471016906808698e284035c|大黄|草药
b699bce4a84ca6025bc6398c4dc11d7054854b5a24c6e739d19c7575da356cb2|五灵脂|草药
03c5117a98a0cb734307a75efba403ca7710f3cc6e4d10ef3e59f5b79470f889|沉香（后下）|草药
ca87b11963933ce5aafb278f112e4e118fe1d73fa90bf1a72167f17ead6b5d78|黑丑|草药
46ac240fc490798f27fa05c8fb4284cc6de9e4dab4cc41f26996998e4eb3f9ac|滑石|草药
f538914a8f428a9647b5487c166a620f505cbf84a7f6ebc6c727e4422e71a999|田基黄|草药
1f05fe0c988950ddb9ba6536c2f24a4fa42d5b3045258ef7c91f0182964880fd|白茅根|草药
4f494496dc74490fa67fa36445eab8a690e26df4e5821168146dc095851a4a75|0,皂矾丸_hysqrlssgthhxhylxjdfzlhd|方剂
6dfba4712f16f369e1a12f0d807f34d48f934beb302ad103fed3468bd3ebf042|黄疸|疾病
cd2d1c616cc7a49bb39f3890bbb25461c98fe7e8c7446618c8cafaf0d326248e|舌体色紫晦舌下有紫筋|舌质
bf6d756698a1fd89ad957b1c166fc63e4e0941bae22b24f4b40707d151e09b76|沉脉伏脉数脉沉伏而数|脉象
ba18684763c7744cc5bf8f3b5a7ec2901fa50211fe263a113649dcaf50d16daa|无急性黄疸性肝炎|西医诊断
bc236402358a8be302ecf27155d4541903f0ed4735e95a5ffe56ae626206ab1f|蒲公英|草药
c596d8fa58113137b746cca4d827eb58b090bb9e3bee2505b5840bb0059858e9|紫花地丁|草药
e193ef85992b7aa27e80281f13b40abf206a2a69d3c83ac6e9ffda61f6f72733|生绿豆|草药
414e10a802a82d06fd12fedcb1761394ff4af790904dbb65fe9e9396b7266e43|益母草|草药
c9a44e163ca99ac441eed6147b31f146ee237a06a2cc7e7f08595cc22421975e|细干地黄|草药
eea5109eaa7f0a9e3bd6170959b85d60248772f39933848594ab84eff36b2ec2|川红花|草药
fc493c28a6a88026c1d7369c537d886342d63290c682958ff0478d0d3e2f2c49|地鳖虫|草药
2d6afece45154e46b93fa37c8c57ee746204afa91326b1ec49cc91d2d3781b09|皂矾丸|草药
b51029e6b6a5324d1288269e0bf0298fe05b616969ee085ff2644b768e072979|0,枇杷叶煎（叶天士）_hyssjfqtjxrfzlxz|方剂
